audit_id,sample_id,sample_type,split,source,valid_bin,valid_ratio,change_ratio,A_path,B_path,label_path,annotator_1_quality,annotator_2_quality,final_quality,error_type,notes
GFC10K-AUDIT-0313,000626,positive,train,gfc_2018_2020_expansion_amazon_bolivia_01,0.20-0.40,0.305420,0.075639,/Users/zhoujinghe/Documents/Codex/2026-04-30/new-chat/GFC_Forest_256_10k/A/000626.png,/Users/zhoujinghe/Documents/Codex/2026-04-30/new-chat/GFC_Forest_256_10k/B/000626.png,/Users/zhoujinghe/Documents/Codex/2026-04-30/new-chat/GFC_Forest_256_10k/label/000626.png,,,,,
GFC10K-AUDIT-0314,007005,positive,test,gfc_2018_2020_expansion_mexico_yucatan_01,0.05-0.10,0.067230,0.644122,/Users/zhoujinghe/Documents/Codex/2026-04-30/new-chat/GFC_Forest_256_10k/A/007005.png,/Users/zhoujinghe/Documents/Codex/2026-04-30/new-chat/GFC_Forest_256_10k/B/007005.png,/Users/zhoujinghe/Documents/Codex/2026-04-30/new-chat/GFC_Forest_256_10k/label/007005.png,,,,,
GFC10K-AUDIT-0315,004680,positive,test,gfc_2018_2020_amazon_02,0.10-0.20,0.144226,0.731274,/Users/zhoujinghe/Documents/Codex/2026-04-30/new-chat/GFC_Forest_256_10k/A/004680.png,/Users/zhoujinghe/Documents/Codex/2026-04-30/new-chat/GFC_Forest_256_10k/B/004680.png,/Users/zhoujinghe/Documents/Codex/2026-04-30/new-chat/GFC_Forest_256_10k/label/004680.png,,,,,
GFC10K-AUDIT-0316,004081,positive,train,gfc_2018_2020_expansion_se_asia_borneo_03,0.10-0.20,0.142197,0.858998,/Users/zhoujinghe/Documents/Codex/2026-04-30/new-chat/GFC_Forest_256_10k/A/004081.png,/Users/zhoujinghe/Documents/Codex/2026-04-30/new-chat/GFC_Forest_256_10k/B/004081.png,/Users/zhoujinghe/Documents/Codex/2026-04-30/new-chat/GFC_Forest_256_10k/label/004081.png,,,,,
GFC10K-AUDIT-0317,002930,positive,val,gfc_2018_2020_borneo_02,0.05-0.10,0.090988,0.230253,/Users/zhoujinghe/Documents/Codex/2026-04-30/new-chat/GFC_Forest_256_10k/A/002930.png,/Users/zhoujinghe/Documents/Codex/2026-04-30/new-chat/GFC_Forest_256_10k/B/002930.png,/Users/zhoujinghe/Documents/Codex/2026-04-30/new-chat/GFC_Forest_256_10k/label/002930.png,,,,,
GFC10K-AUDIT-0318,001443,positive,train,gfc_2018_2020_expansion_central_america_01,0.05-0.10,0.079254,0.382364,/Users/zhoujinghe/Documents/Codex/2026-04-30/new-chat/GFC_Forest_256_10k/A/001443.png,/Users/zhoujinghe/Documents/Codex/2026-04-30/new-chat/GFC_Forest_256_10k/B/001443.png,/Users/zhoujinghe/Documents/Codex/2026-04-30/new-chat/GFC_Forest_256_10k/label/001443.png,,,,,
GFC10K-AUDIT-0319,005636,positive,train,gfc_2018_2020_expansion_amazon_bolivia_01,>=0.40,0.499603,0.101674,/Users/zhoujinghe/Documents/Codex/2026-04-30/new-chat/GFC_Forest_256_10k/A/005636.png,/Users/zhoujinghe/Documents/Codex/2026-04-30/new-chat/GFC_Forest_256_10k/B/005636.png,/Users/zhoujinghe/Documents/Codex/2026-04-30/new-chat/GFC_Forest_256_10k/label/005636.png,,,,,
GFC10K-AUDIT-0320,000066,positive,val,gfc_2018_2020_expansion_boreal_canada_01,0.05-0.10,0.095901,0.999682,/Users/zhoujinghe/Documents/Codex/2026-04-30/new-chat/GFC_Forest_256_10k/A/000066.png,/Users/zhoujinghe/Documents/Codex/2026-04-30/new-chat/GFC_Forest_256_10k/B/000066.png,/Users/zhoujinghe/Documents/Codex/2026-04-30/new-chat/GFC_Forest_256_10k/label/000066.png,,,,,
GFC10K-AUDIT-0321,005597,positive,val,gfc_2018_2020_expansion_se_asia_sumatra_02,0.20-0.40,0.253281,0.191939,/Users/zhoujinghe/Documents/Codex/2026-04-30/new-chat/GFC_Forest_256_10k/A/005597.png,/Users/zhoujinghe/Documents/Codex/2026-04-30/new-chat/GFC_Forest_256_10k/B/005597.png,/Users/zhoujinghe/Documents/Codex/2026-04-30/new-chat/GFC_Forest_256_10k/label/005597.png,,,,,
GFC10K-AUDIT-0322,001138,positive,train,gfc_2018_2020_expansion_se_asia_sumatra_02,0.20-0.40,0.212860,0.398065,/Users/zhoujinghe/Documents/Codex/2026-04-30/new-chat/GFC_Forest_256_10k/A/001138.png,/Users/zhoujinghe/Documents/Codex/2026-04-30/new-chat/GFC_Forest_256_10k/B/001138.png,/Users/zhoujinghe/Documents/Codex/2026-04-30/new-chat/GFC_Forest_256_10k/label/001138.png,,,,,
GFC10K-AUDIT-0323,003087,positive,train,gfc_2018_2020_amazon_02,0.10-0.20,0.118622,0.123617,/Users/zhoujinghe/Documents/Codex/2026-04-30/new-chat/GFC_Forest_256_10k/A/003087.png,/Users/zhoujinghe/Documents/Codex/2026-04-30/new-chat/GFC_Forest_256_10k/B/003087.png,/Users/zhoujinghe/Documents/Codex/2026-04-30/new-chat/GFC_Forest_256_10k/label/003087.png,,,,,
GFC10K-AUDIT-0324,004821,positive,test,gfc_2018_2020_expansion_congo_angola_01,0.05-0.10,0.094147,0.270178,/Users/zhoujinghe/Documents/Codex/2026-04-30/new-chat/GFC_Forest_256_10k/A/004821.png,/Users/zhoujinghe/Documents/Codex/2026-04-30/new-chat/GFC_Forest_256_10k/B/004821.png,/Users/zhoujinghe/Documents/Codex/2026-04-30/new-chat/GFC_Forest_256_10k/label/004821.png,,,,,
GFC10K-AUDIT-0325,001624,positive,train,gfc_2018_2020_amazon_01,0.05-0.10,0.051956,0.288399,/Users/zhoujinghe/Documents/Codex/2026-04-30/new-chat/GFC_Forest_256_10k/A/001624.png,/Users/zhoujinghe/Documents/Codex/2026-04-30/new-chat/GFC_Forest_256_10k/B/001624.png,/Users/zhoujinghe/Documents/Codex/2026-04-30/new-chat/GFC_Forest_256_10k/label/001624.png,,,,,
GFC10K-AUDIT-0326,005716,positive,val,gfc_2018_2020_expansion_temperate_europe_01,0.05-0.10,0.051590,0.927240,/Users/zhoujinghe/Documents/Codex/2026-04-30/new-chat/GFC_Forest_256_10k/A/005716.png,/Users/zhoujinghe/Documents/Codex/2026-04-30/new-chat/GFC_Forest_256_10k/B/005716.png,/Users/zhoujinghe/Documents/Codex/2026-04-30/new-chat/GFC_Forest_256_10k/label/005716.png,,,,,
GFC10K-AUDIT-0327,007371,positive,val,gfc_2018_2020_expansion_boreal_canada_01,>=0.40,0.561249,0.995786,/Users/zhoujinghe/Documents/Codex/2026-04-30/new-chat/GFC_Forest_256_10k/A/007371.png,/Users/zhoujinghe/Documents/Codex/2026-04-30/new-chat/GFC_Forest_256_10k/B/007371.png,/Users/zhoujinghe/Documents/Codex/2026-04-30/new-chat/GFC_Forest_256_10k/label/007371.png,,,,,
GFC10K-AUDIT-0328,008905,positive,train,gfc_2018_2020_expansion_se_asia_myanmar_01,0.10-0.20,0.113968,0.170170,/Users/zhoujinghe/Documents/Codex/2026-04-30/new-chat/GFC_Forest_256_10k/A/008905.png,/Users/zhoujinghe/Documents/Codex/2026-04-30/new-chat/GFC_Forest_256_10k/B/008905.png,/Users/zhoujinghe/Documents/Codex/2026-04-30/new-chat/GFC_Forest_256_10k/label/008905.png,,,,,
GFC10K-AUDIT-0329,001312,positive,test,gfc_2018_2020_borneo_02,0.10-0.20,0.108383,0.286921,/Users/zhoujinghe/Documents/Codex/2026-04-30/new-chat/GFC_Forest_256_10k/A/001312.png,/Users/zhoujinghe/Documents/Codex/2026-04-30/new-chat/GFC_Forest_256_10k/B/001312.png,/Users/zhoujinghe/Documents/Codex/2026-04-30/new-chat/GFC_Forest_256_10k/label/001312.png,,,,,
GFC10K-AUDIT-0330,008032,positive,val,gfc_2018_2020_amazon_02,0.05-0.10,0.086288,0.355261,/Users/zhoujinghe/Documents/Codex/2026-04-30/new-chat/GFC_Forest_256_10k/A/008032.png,/Users/zhoujinghe/Documents/Codex/2026-04-30/new-chat/GFC_Forest_256_10k/B/008032.png,/Users/zhoujinghe/Documents/Codex/2026-04-30/new-chat/GFC_Forest_256_10k/label/008032.png,,,,,
GFC10K-AUDIT-0331,005118,positive,train,gfc_2018_2020_expansion_boreal_siberia_01,>=0.40,0.495880,0.759554,/Users/zhoujinghe/Documents/Codex/2026-04-30/new-chat/GFC_Forest_256_10k/A/005118.png,/Users/zhoujinghe/Documents/Codex/2026-04-30/new-chat/GFC_Forest_256_10k/B/005118.png,/Users/zhoujinghe/Documents/Codex/2026-04-30/new-chat/GFC_Forest_256_10k/label/005118.png,,,,,
GFC10K-AUDIT-0332,000201,positive,val,gfc_2018_2020_expansion_se_asia_myanmar_01,0.05-0.10,0.062180,0.436319,/Users/zhoujinghe/Documents/Codex/2026-04-30/new-chat/GFC_Forest_256_10k/A/000201.png,/Users/zhoujinghe/Documents/Codex/2026-04-30/new-chat/GFC_Forest_256_10k/B/000201.png,/Users/zhoujinghe/Documents/Codex/2026-04-30/new-chat/GFC_Forest_256_10k/label/000201.png,,,,,
GFC10K-AUDIT-0333,005826,positive,val,gfc_2018_2020_expansion_se_asia_sumatra_02,0.10-0.20,0.103912,0.303377,/Users/zhoujinghe/Documents/Codex/2026-04-30/new-chat/GFC_Forest_256_10k/A/005826.png,/Users/zhoujinghe/Documents/Codex/2026-04-30/new-chat/GFC_Forest_256_10k/B/005826.png,/Users/zhoujinghe/Documents/Codex/2026-04-30/new-chat/GFC_Forest_256_10k/label/005826.png,,,,,
GFC10K-AUDIT-0334,001635,positive,train,gfc_2018_2020_expansion_madagascar_east_01,0.10-0.20,0.140228,0.402067,/Users/zhoujinghe/Documents/Codex/2026-04-30/new-chat/GFC_Forest_256_10k/A/001635.png,/Users/zhoujinghe/Documents/Codex/2026-04-30/new-chat/GFC_Forest_256_10k/B/001635.png,/Users/zhoujinghe/Documents/Codex/2026-04-30/new-chat/GFC_Forest_256_10k/label/001635.png,,,,,
GFC10K-AUDIT-0335,006362,positive,train,gfc_2018_2020_expansion_andes_cloudforest_01,0.10-0.20,0.132095,0.465288,/Users/zhoujinghe/Documents/Codex/2026-04-30/new-chat/GFC_Forest_256_10k/A/006362.png,/Users/zhoujinghe/Documents/Codex/2026-04-30/new-chat/GFC_Forest_256_10k/B/006362.png,/Users/zhoujinghe/Documents/Codex/2026-04-30/new-chat/GFC_Forest_256_10k/label/006362.png,,,,,
GFC10K-AUDIT-0336,003550,positive,train,gfc_2018_2020_expansion_congo_caf_01,0.05-0.10,0.070435,0.379333,/Users/zhoujinghe/Documents/Codex/2026-04-30/new-chat/GFC_Forest_256_10k/A/003550.png,/Users/zhoujinghe/Documents/Codex/2026-04-30/new-chat/GFC_Forest_256_10k/B/003550.png,/Users/zhoujinghe/Documents/Codex/2026-04-30/new-chat/GFC_Forest_256_10k/label/003550.png,,,,,
GFC10K-AUDIT-0337,009759,positive,train,gfc_2018_2020_expansion_boreal_canada_01,>=0.40,0.631851,0.999952,/Users/zhoujinghe/Documents/Codex/2026-04-30/new-chat/GFC_Forest_256_10k/A/009759.png,/Users/zhoujinghe/Documents/Codex/2026-04-30/new-chat/GFC_Forest_256_10k/B/009759.png,/Users/zhoujinghe/Documents/Codex/2026-04-30/new-chat/GFC_Forest_256_10k/label/009759.png,,,,,
GFC10K-AUDIT-0338,008784,positive,train,gfc_2018_2020_amazon_02,0.20-0.40,0.209320,0.743184,/Users/zhoujinghe/Documents/Codex/2026-04-30/new-chat/GFC_Forest_256_10k/A/008784.png,/Users/zhoujinghe/Documents/Codex/2026-04-30/new-chat/GFC_Forest_256_10k/B/008784.png,/Users/zhoujinghe/Documents/Codex/2026-04-30/new-chat/GFC_Forest_256_10k/label/008784.png,,,,,
GFC10K-AUDIT-0339,009971,positive,val,gfc_2018_2020_expansion_madagascar_east_01,0.10-0.20,0.131256,0.387236,/Users/zhoujinghe/Documents/Codex/2026-04-30/new-chat/GFC_Forest_256_10k/A/009971.png,/Users/zhoujinghe/Documents/Codex/2026-04-30/new-chat/GFC_Forest_256_10k/B/009971.png,/Users/zhoujinghe/Documents/Codex/2026-04-30/new-chat/GFC_Forest_256_10k/label/009971.png,,,,,
GFC10K-AUDIT-0340,007087,positive,val,gfc_2018_2020_expansion_se_asia_borneo_03,0.05-0.10,0.058624,0.462259,/Users/zhoujinghe/Documents/Codex/2026-04-30/new-chat/GFC_Forest_256_10k/A/007087.png,/Users/zhoujinghe/Documents/Codex/2026-04-30/new-chat/GFC_Forest_256_10k/B/007087.png,/Users/zhoujinghe/Documents/Codex/2026-04-30/new-chat/GFC_Forest_256_10k/label/007087.png,,,,,
GFC10K-AUDIT-0341,000776,positive,train,gfc_2018_2020_expansion_boreal_canada_01,0.20-0.40,0.304489,0.998998,/Users/zhoujinghe/Documents/Codex/2026-04-30/new-chat/GFC_Forest_256_10k/A/000776.png,/Users/zhoujinghe/Documents/Codex/2026-04-30/new-chat/GFC_Forest_256_10k/B/000776.png,/Users/zhoujinghe/Documents/Codex/2026-04-30/new-chat/GFC_Forest_256_10k/label/000776.png,,,,,
GFC10K-AUDIT-0342,003048,positive,train,gfc_2018_2020_expansion_andes_cloudforest_01,0.05-0.10,0.060486,0.203078,/Users/zhoujinghe/Documents/Codex/2026-04-30/new-chat/GFC_Forest_256_10k/A/003048.png,/Users/zhoujinghe/Documents/Codex/2026-04-30/new-chat/GFC_Forest_256_10k/B/003048.png,/Users/zhoujinghe/Documents/Codex/2026-04-30/new-chat/GFC_Forest_256_10k/label/003048.png,,,,,
GFC10K-AUDIT-0343,007315,positive,val,gfc_2018_2020_expansion_boreal_siberia_01,0.10-0.20,0.144684,0.996731,/Users/zhoujinghe/Documents/Codex/2026-04-30/new-chat/GFC_Forest_256_10k/A/007315.png,/Users/zhoujinghe/Documents/Codex/2026-04-30/new-chat/GFC_Forest_256_10k/B/007315.png,/Users/zhoujinghe/Documents/Codex/2026-04-30/new-chat/GFC_Forest_256_10k/label/007315.png,,,,,
GFC10K-AUDIT-0344,003454,positive,train,gfc_2018_2020_expansion_se_asia_sumatra_02,0.05-0.10,0.075974,0.328379,/Users/zhoujinghe/Documents/Codex/2026-04-30/new-chat/GFC_Forest_256_10k/A/003454.png,/Users/zhoujinghe/Documents/Codex/2026-04-30/new-chat/GFC_Forest_256_10k/B/003454.png,/Users/zhoujinghe/Documents/Codex/2026-04-30/new-chat/GFC_Forest_256_10k/label/003454.png,,,,,
GFC10K-AUDIT-0345,004757,positive,test,gfc_2018_2020_expansion_boreal_canada_01,>=0.40,0.519348,0.987836,/Users/zhoujinghe/Documents/Codex/2026-04-30/new-chat/GFC_Forest_256_10k/A/004757.png,/Users/zhoujinghe/Documents/Codex/2026-04-30/new-chat/GFC_Forest_256_10k/B/004757.png,/Users/zhoujinghe/Documents/Codex/2026-04-30/new-chat/GFC_Forest_256_10k/label/004757.png,,,,,
GFC10K-AUDIT-0346,000848,positive,test,gfc_2018_2020_expansion_se_asia_borneo_03,>=0.40,0.793060,0.790087,/Users/zhoujinghe/Documents/Codex/2026-04-30/new-chat/GFC_Forest_256_10k/A/000848.png,/Users/zhoujinghe/Documents/Codex/2026-04-30/new-chat/GFC_Forest_256_10k/B/000848.png,/Users/zhoujinghe/Documents/Codex/2026-04-30/new-chat/GFC_Forest_256_10k/label/000848.png,,,,,
GFC10K-AUDIT-0347,002744,positive,test,gfc_2018_2020_expansion_se_asia_myanmar_01,0.05-0.10,0.096802,0.067150,/Users/zhoujinghe/Documents/Codex/2026-04-30/new-chat/GFC_Forest_256_10k/A/002744.png,/Users/zhoujinghe/Documents/Codex/2026-04-30/new-chat/GFC_Forest_256_10k/B/002744.png,/Users/zhoujinghe/Documents/Codex/2026-04-30/new-chat/GFC_Forest_256_10k/label/002744.png,,,,,
GFC10K-AUDIT-0348,004024,positive,val,gfc_2018_2020_expansion_boreal_siberia_01,0.05-0.10,0.063995,0.996185,/Users/zhoujinghe/Documents/Codex/2026-04-30/new-chat/GFC_Forest_256_10k/A/004024.png,/Users/zhoujinghe/Documents/Codex/2026-04-30/new-chat/GFC_Forest_256_10k/B/004024.png,/Users/zhoujinghe/Documents/Codex/2026-04-30/new-chat/GFC_Forest_256_10k/label/004024.png,,,,,
GFC10K-AUDIT-0349,006603,positive,val,gfc_2018_2020_expansion_mexico_yucatan_01,0.10-0.20,0.131073,0.312340,/Users/zhoujinghe/Documents/Codex/2026-04-30/new-chat/GFC_Forest_256_10k/A/006603.png,/Users/zhoujinghe/Documents/Codex/2026-04-30/new-chat/GFC_Forest_256_10k/B/006603.png,/Users/zhoujinghe/Documents/Codex/2026-04-30/new-chat/GFC_Forest_256_10k/label/006603.png,,,,,
GFC10K-AUDIT-0350,000175,positive,val,gfc_2018_2020_borneo_01,0.05-0.10,0.058853,0.068447,/Users/zhoujinghe/Documents/Codex/2026-04-30/new-chat/GFC_Forest_256_10k/A/000175.png,/Users/zhoujinghe/Documents/Codex/2026-04-30/new-chat/GFC_Forest_256_10k/B/000175.png,/Users/zhoujinghe/Documents/Codex/2026-04-30/new-chat/GFC_Forest_256_10k/label/000175.png,,,,,
GFC10K-AUDIT-0351,008387,negative,val,gfc_2018_2020_expansion_boreal_canada_01,0.20-0.40,0.239227,0.000574,/Users/zhoujinghe/Documents/Codex/2026-04-30/new-chat/GFC_Forest_256_10k/A/008387.png,/Users/zhoujinghe/Documents/Codex/2026-04-30/new-chat/GFC_Forest_256_10k/B/008387.png,/Users/zhoujinghe/Documents/Codex/2026-04-30/new-chat/GFC_Forest_256_10k/label/008387.png,,,,,
GFC10K-AUDIT-0352,002519,negative,train,gfc_2018_2020_expansion_se_asia_papua_01,0.05-0.10,0.075226,0.013793,/Users/zhoujinghe/Documents/Codex/2026-04-30/new-chat/GFC_Forest_256_10k/A/002519.png,/Users/zhoujinghe/Documents/Codex/2026-04-30/new-chat/GFC_Forest_256_10k/B/002519.png,/Users/zhoujinghe/Documents/Codex/2026-04-30/new-chat/GFC_Forest_256_10k/label/002519.png,,,,,
GFC10K-AUDIT-0353,006133,negative,val,gfc_2018_2020_amazon_02,0.10-0.20,0.150620,0.000000,/Users/zhoujinghe/Documents/Codex/2026-04-30/new-chat/GFC_Forest_256_10k/A/006133.png,/Users/zhoujinghe/Documents/Codex/2026-04-30/new-chat/GFC_Forest_256_10k/B/006133.png,/Users/zhoujinghe/Documents/Codex/2026-04-30/new-chat/GFC_Forest_256_10k/label/006133.png,,,,,
GFC10K-AUDIT-0354,003855,negative,train,gfc_2018_2020_borneo_02,0.05-0.10,0.083649,0.008026,/Users/zhoujinghe/Documents/Codex/2026-04-30/new-chat/GFC_Forest_256_10k/A/003855.png,/Users/zhoujinghe/Documents/Codex/2026-04-30/new-chat/GFC_Forest_256_10k/B/003855.png,/Users/zhoujinghe/Documents/Codex/2026-04-30/new-chat/GFC_Forest_256_10k/label/003855.png,,,,,
GFC10K-AUDIT-0355,005701,negative,train,gfc_2018_2020_amazon_01,0.05-0.10,0.088440,0.017771,/Users/zhoujinghe/Documents/Codex/2026-04-30/new-chat/GFC_Forest_256_10k/A/005701.png,/Users/zhoujinghe/Documents/Codex/2026-04-30/new-chat/GFC_Forest_256_10k/B/005701.png,/Users/zhoujinghe/Documents/Codex/2026-04-30/new-chat/GFC_Forest_256_10k/label/005701.png,,,,,
GFC10K-AUDIT-0356,007321,negative,test,gfc_2018_2020_amazon_02,0.20-0.40,0.205399,0.011960,/Users/zhoujinghe/Documents/Codex/2026-04-30/new-chat/GFC_Forest_256_10k/A/007321.png,/Users/zhoujinghe/Documents/Codex/2026-04-30/new-chat/GFC_Forest_256_10k/B/007321.png,/Users/zhoujinghe/Documents/Codex/2026-04-30/new-chat/GFC_Forest_256_10k/label/007321.png,,,,,
GFC10K-AUDIT-0357,002505,negative,train,gfc_2018_2020_amazon_02,0.10-0.20,0.160263,0.007426,/Users/zhoujinghe/Documents/Codex/2026-04-30/new-chat/GFC_Forest_256_10k/A/002505.png,/Users/zhoujinghe/Documents/Codex/2026-04-30/new-chat/GFC_Forest_256_10k/B/002505.png,/Users/zhoujinghe/Documents/Codex/2026-04-30/new-chat/GFC_Forest_256_10k/label/002505.png,,,,,
GFC10K-AUDIT-0358,005902,negative,train,gfc_2018_2020_amazon_02,0.05-0.10,0.050491,0.018737,/Users/zhoujinghe/Documents/Codex/2026-04-30/new-chat/GFC_Forest_256_10k/A/005902.png,/Users/zhoujinghe/Documents/Codex/2026-04-30/new-chat/GFC_Forest_256_10k/B/005902.png,/Users/zhoujinghe/Documents/Codex/2026-04-30/new-chat/GFC_Forest_256_10k/label/005902.png,,,,,
GFC10K-AUDIT-0359,003799,negative,train,gfc_2018_2020_expansion_madagascar_east_01,0.05-0.10,0.074890,0.027506,/Users/zhoujinghe/Documents/Codex/2026-04-30/new-chat/GFC_Forest_256_10k/A/003799.png,/Users/zhoujinghe/Documents/Codex/2026-04-30/new-chat/GFC_Forest_256_10k/B/003799.png,/Users/zhoujinghe/Documents/Codex/2026-04-30/new-chat/GFC_Forest_256_10k/label/003799.png,,,,,
GFC10K-AUDIT-0360,009983,negative,train,gfc_2018_2020_expansion_se_asia_borneo_03,0.20-0.40,0.207825,0.005727,/Users/zhoujinghe/Documents/Codex/2026-04-30/new-chat/GFC_Forest_256_10k/A/009983.png,/Users/zhoujinghe/Documents/Codex/2026-04-30/new-chat/GFC_Forest_256_10k/B/009983.png,/Users/zhoujinghe/Documents/Codex/2026-04-30/new-chat/GFC_Forest_256_10k/label/009983.png,,,,,
GFC10K-AUDIT-0361,003503,negative,train,gfc_2018_2020_expansion_congo_cameroon_01,0.05-0.10,0.058731,0.020525,/Users/zhoujinghe/Documents/Codex/2026-04-30/new-chat/GFC_Forest_256_10k/A/003503.png,/Users/zhoujinghe/Documents/Codex/2026-04-30/new-chat/GFC_Forest_256_10k/B/003503.png,/Users/zhoujinghe/Documents/Codex/2026-04-30/new-chat/GFC_Forest_256_10k/label/003503.png,,,,,
GFC10K-AUDIT-0362,001555,negative,test,gfc_2018_2020_borneo_02,0.20-0.40,0.219315,0.015724,/Users/zhoujinghe/Documents/Codex/2026-04-30/new-chat/GFC_Forest_256_10k/A/001555.png,/Users/zhoujinghe/Documents/Codex/2026-04-30/new-chat/GFC_Forest_256_10k/B/001555.png,/Users/zhoujinghe/Documents/Codex/2026-04-30/new-chat/GFC_Forest_256_10k/label/001555.png,,,,,
GFC10K-AUDIT-0363,001007,negative,train,gfc_2018_2020_expansion_mexico_yucatan_01,0.10-0.20,0.149292,0.014922,/Users/zhoujinghe/Documents/Codex/2026-04-30/new-chat/GFC_Forest_256_10k/A/001007.png,/Users/zhoujinghe/Documents/Codex/2026-04-30/new-chat/GFC_Forest_256_10k/B/001007.png,/Users/zhoujinghe/Documents/Codex/2026-04-30/new-chat/GFC_Forest_256_10k/label/001007.png,,,,,
GFC10K-AUDIT-0364,003485,negative,val,gfc_2018_2020_borneo_02,0.10-0.20,0.184280,0.027242,/Users/zhoujinghe/Documents/Codex/2026-04-30/new-chat/GFC_Forest_256_10k/A/003485.png,/Users/zhoujinghe/Documents/Codex/2026-04-30/new-chat/GFC_Forest_256_10k/B/003485.png,/Users/zhoujinghe/Documents/Codex/2026-04-30/new-chat/GFC_Forest_256_10k/label/003485.png,,,,,
GFC10K-AUDIT-0365,003913,negative,train,gfc_2018_2020_expansion_boreal_siberia_01,0.05-0.10,0.055573,0.000000,/Users/zhoujinghe/Documents/Codex/2026-04-30/new-chat/GFC_Forest_256_10k/A/003913.png,/Users/zhoujinghe/Documents/Codex/2026-04-30/new-chat/GFC_Forest_256_10k/B/003913.png,/Users/zhoujinghe/Documents/Codex/2026-04-30/new-chat/GFC_Forest_256_10k/label/003913.png,,,,,
GFC10K-AUDIT-0366,001047,negative,train,gfc_2018_2020_expansion_andes_cloudforest_01,0.10-0.20,0.100555,0.001062,/Users/zhoujinghe/Documents/Codex/2026-04-30/new-chat/GFC_Forest_256_10k/A/001047.png,/Users/zhoujinghe/Documents/Codex/2026-04-30/new-chat/GFC_Forest_256_10k/B/001047.png,/Users/zhoujinghe/Documents/Codex/2026-04-30/new-chat/GFC_Forest_256_10k/label/001047.png,,,,,
GFC10K-AUDIT-0367,002833,negative,train,gfc_2018_2020_expansion_australia_queensland_01,0.05-0.10,0.050919,0.012286,/Users/zhoujinghe/Documents/Codex/2026-04-30/new-chat/GFC_Forest_256_10k/A/002833.png,/Users/zhoujinghe/Documents/Codex/2026-04-30/new-chat/GFC_Forest_256_10k/B/002833.png,/Users/zhoujinghe/Documents/Codex/2026-04-30/new-chat/GFC_Forest_256_10k/label/002833.png,,,,,
GFC10K-AUDIT-0368,005955,negative,train,gfc_2018_2020_expansion_mexico_yucatan_01,>=0.40,0.402405,0.019415,/Users/zhoujinghe/Documents/Codex/2026-04-30/new-chat/GFC_Forest_256_10k/A/005955.png,/Users/zhoujinghe/Documents/Codex/2026-04-30/new-chat/GFC_Forest_256_10k/B/005955.png,/Users/zhoujinghe/Documents/Codex/2026-04-30/new-chat/GFC_Forest_256_10k/label/005955.png,,,,,
GFC10K-AUDIT-0369,007436,negative,train,gfc_2018_2020_expansion_boreal_siberia_01,0.20-0.40,0.200684,0.000000,/Users/zhoujinghe/Documents/Codex/2026-04-30/new-chat/GFC_Forest_256_10k/A/007436.png,/Users/zhoujinghe/Documents/Codex/2026-04-30/new-chat/GFC_Forest_256_10k/B/007436.png,/Users/zhoujinghe/Documents/Codex/2026-04-30/new-chat/GFC_Forest_256_10k/label/007436.png,,,,,
GFC10K-AUDIT-0370,008499,negative,train,gfc_2018_2020_amazon_02,>=0.40,0.542389,0.029736,/Users/zhoujinghe/Documents/Codex/2026-04-30/new-chat/GFC_Forest_256_10k/A/008499.png,/Users/zhoujinghe/Documents/Codex/2026-04-30/new-chat/GFC_Forest_256_10k/B/008499.png,/Users/zhoujinghe/Documents/Codex/2026-04-30/new-chat/GFC_Forest_256_10k/label/008499.png,,,,,
GFC10K-AUDIT-0371,006379,negative,train,gfc_2018_2020_expansion_amazon_colombia_01,0.20-0.40,0.203156,0.009163,/Users/zhoujinghe/Documents/Codex/2026-04-30/new-chat/GFC_Forest_256_10k/A/006379.png,/Users/zhoujinghe/Documents/Codex/2026-04-30/new-chat/GFC_Forest_256_10k/B/006379.png,/Users/zhoujinghe/Documents/Codex/2026-04-30/new-chat/GFC_Forest_256_10k/label/006379.png,,,,,
